#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Prpf38a	NM_172697	63.0995825061	253	6	0
Plaa	NM_172695	70.3816069649	1343	198	71
Phf13	NM_172705	18.097204948	159	0	0
Dnajc11	NM_172704	0.365806034579	3	0	1
Calhm1	NM_001081271	0.0	0	0	0
Ctnnbl1	NM_025680	0.0	0	0	0
Tsen15	NM_025677	0.0	0	0	0
Mcm8	NM_025676	0.11428756003	1	0	0
Atpbd4	NM_025675	101.108080816	742	157	45
1700109H08Rik	NM_029843	0.0	0	0	0
2510039O18Rik	NM_029841	0.784654613901	6	0	0
Sfrs18	NM_025669	9.2242498457	103	0	0
5730403B10Rik	NM_025670	15.0045307628	147	0	5
Ubr7	NM_025666	0.0	0	0	0
Wdr96	NM_027559	0.0	0	0	0
Zfp93	NM_009567	0.0	0	0	0
Arid3a	NM_007880	0.0	0	0	0
Drd4	NM_007878	0.0	0	0	0
Drd3	NM_007877	0.0	0	0	0
Psma5	NM_011967	307.56326251	459	0	0
Psma4	NM_011966	1214.48612904	2017	0	0
Pde6g	NM_012065	0.0	0	0	0
Ap1g2	NM_007455	0.0	0	0	0
AA387883	NR_030678	0.0	0	0	0
Xpnpep1	NM_133216	4.37900433926	30	1	9
Mosc1	NM_001081361	0.0	0	0	0
Ubr5	NM_001081359|NM_001112721	3.30760853162	91	0	0
Gm6812	NM_001098842	0.0	0	0	0
Gm13278	NM_001098841	0.0	0	0	0
Gm13278	NM_001098841	0.0	0	0	0
Gm13277	NM_001098840	0.0	0	0	0
1700001K23Rik	NR_036590	0.0	0	0	0
Mfsd5	NM_134100	6.45819844458	32	0	0
Kdelr3	NM_134090	0.260692453145	1	0	0
Dusp5	NM_001085390	0.0	0	0	0
Sec14l5	NM_001127725	0.0	0	0	0
Gm5736	NM_001127686	0.0	0	0	0
Gm1564	NM_001127576	0.0	0	0	0
Gpd2	NM_001145820|NM_010274	138.264280366	2106	50	276
Elf5	NM_001145813|NM_010125	0.0	0	0	0
Tmem229b	NM_001170401|NM_178745	0.0	0	0	0
Gucy2g	NM_001081076	0.0	0	0	0
Aldoa	NM_007438|NM_001177308|NM_001177307	173.47126702	545	38	1
Aldh3a2	NM_007437	0.0	0	0	0
Aldh3a1	NM_007436|NM_001112725	0.0	0	0	0
Akt2	NM_001110208|NM_007434	1.075491264	4	0	0
Akp3	NM_007432	0.0	0	0	0
Alpl	NM_007431	0.425852891606	3	0	0
Agtr2	NM_007429	0.0	0	0	0
Nr0b1	NM_007430	0.0	0	0	0
Agt	NM_007428	0.0	0	0	0
Agrp	NM_007427	0.0	0	0	0
Angpt2	NM_007426	0.0	0	0	0
Ager	NM_007425	0.0	0	0	0
Acan	NM_007424	0.0	0	0	0
Afp	NM_007423	0.0	0	0	0
Prkacb	NM_011100|NM_001164198|NM_001164199|NM_001164200	3.8176433665	43	0	1
Cyct	NM_009989	0.0	0	0	0
Cxadr	NM_009988|NM_001025192	47.4327941055	736	75	112
Cx3cr1	NM_009987	0.198250693918	2	0	0
Cux1	NM_198602|NM_009986	1.46080343464	21	0	0
Zdhhc15	NM_175358	0.0	0	0	0
Pi4kb	NM_175356	0.100605246505	1	0	0
1810031K17Rik	NM_026977	15.4573090115	119	2	0
Mrpl39	NM_017404	71.9161141969	207	119	0
1700019M22Rik	NM_027076	0.0	0	0	0
1700025F22Rik	NM_027074	0.0	0	0	0
1700025E21Rik	NM_027073|NM_029373	0.0	0	0	0
Pla2g15	NM_133792	3.76154316895	29	0	0
Wwc2	NM_133791	0.639414685865	9	0	0
Gtf2f1	NM_133801	45.1626895104	218	18	1
Rbm6	NM_011251|NM_029169	6.76849147804	54	0	0
Map4k4	NM_008696	8.35676943057	132	2	0
Trpc3	NM_019510	0.0	0	0	0
Mus81	NM_027877	0.0	0	0	0
Il17b	NM_019508	0.0	0	0	0
Olfm1	NM_001038614|NM_001038613|NM_019498|NM_001038612	0.0	0	0	0
Grk4	NM_019497|NM_001080743	0.0	0	0	0
Tbx21	NM_019507	0.0	0	0	0
Tob2	NM_020507	0.0894212882057	1	0	0
Zfp276	NM_020497	0.0435547103773	1	0	0
Gdf2	NM_019506	0.0	0	0	0
Ammecr1	NM_019496	0.0	0	0	0
Brox	NM_027861	0.0	0	0	0
Rdh9	NM_153133	0.0	0	0	0
Lmo1	NM_057173	0.0	0	0	0
Fubp1	NM_057172	31.2138719408	565	107	0
Vwa5a	NM_172767|NM_001145957	0.0875578879857	1	0	0
Galnt11	NM_144908	0.0	0	0	0
Msto1	NM_144898	0.0	0	7	6
Zfp809	NM_172763|NR_028420|NM_001164624	1.1140007021	5	2	0
Sgip1	NM_144906	0.0	0	0	0
6330416G13Rik	NM_144905	0.0	0	0	0
1700019N19Rik	NM_026208	0.0	0	0	0
Gng11	NM_025331	0.0	0	0	0
Tctex1d2	NM_025329	19.904780061	35	0	3
Mir3086	NR_037247	0.0	0	0	0
Casc4	NM_177054|NM_199038|NM_001205370|NM_001205369|NM_001205371	120.340728664	1072	154	0
Lig4	NM_176953	0.787634801726	9	4	0
Cc2d1b	NM_177045	0.0	0	0	0
Cmbl	NM_181588	0.171541126366	1	0	0
Pik3r3	NM_181585	0.0	0	0	0
Emx2os	NR_002863	0.0	0	0	0
Cep97	NM_028815|NM_001159365|NM_001159364|NM_001159366	1.19263604578	26	0	0
E330013P04Rik	NR_026942	0.0	0	0	0
Ido1	NM_008324	0.0	0	0	0
Celf5	NM_176954	0.0	0	0	0
Snora19	NR_034047	0.0	0	0	0
Wdr67	NM_001081396|NM_001167679	0.0	0	0	0
Sfxn4	NM_053198	0.139565699529	1	0	0
Gm10921	NM_001085553	0.0	0	0	0
Mup10	NM_001122647	0.0	0	0	0
Galns	NM_001193645|NM_016722	0.0	0	0	0
Fam102b	NM_001163567	0.0	0	0	0
Crb2	NM_001163566	0.0	0	0	0
Prmt7	NM_145404	0.0	0	0	0
Nfrkb	NM_172766	16.5737445669	240	18	0
Fam171a1	NM_001081161	0.0	0	0	0
Acbd7	NM_030063	0.0	0	0	0
Pax2	NM_011037	0.0	0	0	0
Dennd5a	NM_021494	1.72988234152	24	0	0
Papola	NM_011112	195.048107342	2404	67	99
Iah1	NM_026347	0.0	0	0	0
2310030A07Rik	NR_040603	0.0	0	0	0
Cdnf	NM_177647	0.0	0	0	0
Rbbp9	NM_015754	8.18465599173	50	12	0
Zeb2	NM_015753	0.0	0	0	0
Sufu	NM_015752|NM_001025391	0.0	0	0	0
Tpbpb	NM_026429	0.0	0	0	0
Nr4a3	NM_015743	0.0	0	0	0
Myo9b	NM_015742|NM_001142322|NM_001142323	0.0	0	0	0
Tor2a	NM_152800	21.549899397	86	0	0
Il24	NM_053095	0.0	0	0	0
Klhl1	NM_053105	0.0	0	0	0
Bnip2	NM_016787|NM_001008238	74.5868473954	242	0	0
Rasa1	NM_145452	17.577314686	251	6	0
D8Ertd82e	NM_172911	0.0	0	0	0
Idh2	NM_173011	28.1351650574	134	0	0
Ubxn2a	NM_145441	0.172285878	1	0	0
Uts2r	NM_145440	0.0	0	0	0
Llgl2	NM_145438	26.7710220108	266	29	0
Atp8b4	NM_001080944	0.258897154834	4	0	0
Gm10857	NR_033470|NR_033471	0.269647886065	2	6	2
4930473A06Rik	NM_001081012	0.0	0	0	0
Adprhl1	NM_172750	0.0	0	0	0
Zdhhc5	NM_144887	5.86675342912	73	0	0
Hirip3	NM_172746	0.0	0	0	0
Tor1a	NM_144884	0.0	0	0	0
Hhat	NM_144881	0.0	0	0	0
4931406P16Rik	NM_172741	23.0836114008	366	28	0
Ppp2r5a	NM_144880	0.0	0	4	0
Zfp420	NM_172740	0.0	0	0	0
Zfp954	NM_172738	31.7546554759	174	0	1
5031426D15Rik	NR_027890	0.0	0	0	0
D630003M21Rik	NM_001131021|NM_177657	0.104730170085	1	0	0
4930412O13Rik	NR_024257	0.045346448082	1	0	0
Gpsm1	NM_001199146|NM_153410|NM_001199147	0.0	0	0	0
Trpm8	NM_134252	0.0	0	0	0
Slc12a8	NM_134251|NM_001083902	0.0	0	0	0
Dohh	NM_133964	2.47332842863	10	0	0
Mir669e	NR_035426	0.0	0	0	0
Mir669b	NR_030469	0.0	0	0	0
Mir4660	NR_037248	0.0	0	0	0
Mir669a-3	NR_030471	0.0	0	0	0
Mir669k	NR_035410	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir669g	NR_035411	0.0	0	0	0
Mir669j	NR_035416	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467b	NR_030472	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-10|Mir467a-3|Mir467a-6	NR_037252|NR_037258|NR_037267	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669p-1|Mir669p-2	NR_037257|NR_037262	0.0	0	0	0
Mir669p-1|Mir669p-2	NR_037262|NR_037257	0.0	0	0	0
Mir467a-1|Mir467a-10|Mir467a-3|Mir467a-6	NR_037252|NR_037258|NR_037267|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-1|Mir467a-2|Mir467a-4|Mir467a-5|Mir467a-7|Mir467a-8|Mir467a-9	NR_037249|NR_037254|NR_037256|NR_037261|NR_037263|NR_037265|NR_035406	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467a-1|Mir467a-10|Mir467a-3|Mir467a-6	NR_037252|NR_037258|NR_037267|NR_035406	0.0	0	0	0
Mir669a-1	NR_035408	0.0	0	0	0
Mir669a-4	NR_037250	0.0	0	0	0
Mir669a-5	NR_037251	0.0	0	0	0
Mir669a-6	NR_037253	0.0	0	0	0
Mir669a-7	NR_037255	0.0	0	0	0
Mir669a-8	NR_037259	0.0	0	0	0
Mir669a-9	NR_037260	0.0	0	0	0
Mir669a-10	NR_037264	0.0	0	0	0
Mir669a-11	NR_037266	0.0	0	0	0
Mir669a-12	NR_037268	0.0	0	0	0
Mir467d	NR_030572	0.0	0	0	0
Mir466	NR_030150	0.0	0	0	0
Mir669a-2	NR_030470	0.0	0	0	0
Mir297b	NR_030474	0.0	0	0	0
Mir669m-2	NR_035475	0.0	0	0	0
Mir669m-1	NR_035474	0.0	0	0	0
Mir297c	NR_030555	0.0	0	0	0
Mir297a-3	NR_030551	0.0	0	0	0
Mir669i	NR_035417	0.0	0	0	0
Mir669h	NR_035418	0.0	0	0	0
Cd151	NM_001111049|NM_009842|NM_001111050	2.51967659697	11	0	0
Lrrc49	NM_001146047|NM_001146046|NM_145616	0.0	0	0	0
Acvr1c	NM_001111030|NM_001033369	0.0	0	0	0
Runx1t1	NM_001111026|NM_001111027|NM_009822	10.9193499256	178	0	0
Cxcl2	NM_009140	0.0	0	0	0
Epha2	NM_010139	0.0	0	0	0
Hist1h2bc	NM_023422	23.8711163302	26	0	0
Pgam1	NM_023418	10.2628915257	5	0	0
Star	NM_011485	18.9849406401	213	0	35
Stam	NM_011484	0.0	0	0	0
Znrf4	NM_011483	0.0	0	0	0
Kcnip1	NM_027398|NM_001190886|NM_001190885	0.0	0	0	0
Ica1l	NM_027407	0.0	0	0	0
Isl2	NM_027397	0.0	0	0	0
Aldh1l1	NM_027406	0.0	0	0	0
Tsn	NM_011650	222.292406833	1892	202	99
Alg14	NM_024178	240.584733168	613	162	52
Hspbp1	NM_024172	61.3249151287	256	0	47
Cxx1a	NM_024170	0.0	0	0	0
Tsen34	NM_001164205|NM_001164204|NM_024168	3.22750298564	6	0	0
Trpc1	NM_011643	0.0	0	0	0
Trp73	NM_011642|NM_001126331|NM_001126330	0.0	0	0	0
9930013L23Rik	NM_030728	0.050203630179	1	0	0
Slc26a5	NM_030727	0.0	0	0	0
Trdn	NM_029726	0.0	0	0	0
Mir511	NR_030609	0.0	0	0	0
Prss57	NM_001042710	0.0	0	0	0
Fam133b	NM_001042501	3.05255235123	17	0	2
Gm13315	NR_028497	0.0	0	0	0
Inhbc	NM_010565	0.0	0	0	0
Dpep1	NM_007876	0.0	0	0	0
Zfp64	NM_009564	2.46488335517	19	0	0
Doc2b	NM_007873	0.0	0	0	0
H1f0	NM_008197	5.7755678009	37	15	0
Gzmk	NM_008196	0.0	0	0	0
Gyk	NM_008194|NM_212444	13.9428611891	172	7	0
A930004D18Rik	NR_028376|NR_028377	0.0	0	0	0
Rcbtb2	NM_001170694|NM_134083|NR_033185	0.10825727552	1	0	0
Tcp10c	NM_009341	0.0	0	0	0
Ciita	NM_007575	0.0	0	0	0
Tcp10a	NM_009340	0.0	0	0	0
Tcp10a	NM_009340	0.0	0	0	0
Atg5	NM_053069	38.7214708329	255	0	0
Wdfy4	NM_001146022	0.0	0	0	0
4930426L09Rik	NR_024323	0.0	0	0	0
Pcbd1	NM_025273	0.0	0	0	0
4921504E06Rik	NM_027600	0.0	0	0	0
Gm3230	NR_033642	0.170721140102	1	0	0
Otud1	NM_027715	75.1297226374	532	0	31
Ly9	NM_008534	0.0	0	0	0
Cd180	NM_008533	0.0	0	0	0
Commd9	NM_029635	85.0180857293	234	5	1
Clasp2	NM_001114347|NM_029633|NM_001081960	1.34603753176	24	0	5
Zfp810	NM_145612	0.0	0	0	0
Gm13375	NR_033225	0.0	0	0	0
2310001A20Rik	NM_027977	0.0	0	0	0
1810055G02Rik	NM_028077	0.569312367312	3	1	0
Sorbs3	NM_011366	0.0	0	0	0
Sh2d1a	NM_011364	0.0	0	0	0
Sftpc	NM_011359	0.0	0	0	0
1700110I01Rik	NR_038059	0.0	0	0	0
1700110I01Rik	NR_038059	0.0	0	0	0
Klk1b9	NM_010116	0.0	0	0	0
Klk1b22	NM_010114	0.0	0	0	0
Kpna6	NM_008468	6.19115984666	99	24	0
Ripk1	NM_009068	0.0796851015381	1	1	0
Cflar	NM_207653|NM_009805	0.060278248961	1	0	0
Il1f8	NM_027163	0.0	0	0	0
Capn10	NM_011796	0.708003882344	5	0	0
Dmtf1	NM_011806|NM_001110327	3.69668049711	38	0	0
Fbxo36	NM_025386	0.0	0	0	0
Rims1	NM_053270|NM_183018|NM_001012625|NM_001012624|NM_001012623	0.0	0	0	0
Rad51c	NM_053269	0.0	0	0	0
Rasa2	NM_053268	0.0626686480249	1	0	0
Pim2	NM_138606	0.0	0	0	0
Supt7l	NM_028150	0.692685463719	5	0	0
Klhl35	NM_028145	0.0	0	0	0
Mfsd8	NM_028140	0.0	0	0	0
Atxn7l1	NM_028139	0.0	0	0	0
Thumpd2	NM_028138	0.0	0	0	0
Usp39	NM_138592	16.8436208974	106	0	45
Frmd6	NM_028127	0.0	0	0	0
Strada	NM_028126	9.6285700225	54	0	0
Zbtb46	NM_027656|NM_028125	0.0	0	0	0
Slc37a3	NM_028123	0.0	0	0	0
Exosc5	NM_138586	55.0791769058	159	39	0
Chst14	NM_028117	0.0	0	0	0
Pygo1	NM_028116	0.0	0	0	0
Seh1l	NM_028112|NM_001039088	95.6161809062	948	64	40
D16H22S680E	NM_138583	0.235897374567	1	0	0
D17H6S56E-3	NM_138582	0.0	0	0	0
Klf7	NM_033563	0.267727605018	1	0	0
Derl2	NM_033562	3.30236791075	34	1	0
Eif4h	NM_033561	69.4331494759	466	81	19
Npnt	NM_033525|NM_001029836	0.0	0	0	0
Pigc	NM_026078|NM_001039045	51.0135040084	472	57	0
Tcte1	NM_013688	0.0	0	0	0
Bfar	NM_025976|NM_001177552	0.0	0	0	0
4933433C11Rik	NM_028961	0.0	0	0	0
Fam166a	NM_026624	0.0	0	0	0
Tubb2c	NM_146116	16.0716881292	27	0	0
Rras	NM_009101	0.0	0	0	0
S1pr3	NM_010101	0.0	0	0	0
Abcd3	NM_008991	65.4089494324	623	0	414
Plcg2	NM_172285	0.0	0	0	0
Rdh5	NM_134006	0.0	0	0	0
Trim60	NM_153097	0.0	0	0	0
Cldn19	NM_153105|NM_001038590	0.0	0	0	0
Mrgpra1	NM_153095	0.0	0	0	0
Sqrdl	NM_001162503|NR_027888|NM_021507	0.0	0	0	0
Pld3	NM_011116	13.3683172979	81	4	1
Plaur	NM_011113	0.511674247985	2	0	0
AA543186	NR_027448	0.0	0	0	0
Man1b1	NM_001029983	0.238608114039	3	0	0
Npas1	NM_008718	0.0	0	0	0
2010317E24Rik	NM_001081085	58.9335283317	515	0	0
Dmrtc1c1|Dmrtc1c2	NM_001142691|NM_001142690	0.0	0	0	0
Pvrl2	NM_008990|NM_001159724	0.22322562764	1	0	0
Prpf31	NM_001159714|NM_027328	0.0	0	0	0
Cd300lg	NM_001160713|NM_001160712|NM_001160711|NM_027987	0.0	0	0	0
Gm2058	NM_001170345	0.0	0	0	0
Mir3087	NR_037270	0.0	0	0	0
Clic3	NM_027085	41.3469935184	93	0	0
Ppdpf	NM_025598	6.68459993491	7	0	7
Lcn12	NM_029958	0.0	0	0	0
Apbb2	NM_001201414|NM_001201413|NM_001201416|NM_001201415|NM_009686	0.0	0	0	0
Btaf1	NM_001080706	0.0423965604337	1	0	0
Phpt1	NM_029293	85.7646784102	140	0	0
Eif4e1b	NM_001033269|NM_001039683	0.0	0	0	0
Ltb	NM_008518	0.0	0	0	0
Lta4h	NM_008517	0.173288998105	1	0	0
Lrrn1	NM_008516	0.0	0	0	0
Ssxb2	NM_001134226|NM_001001450	0.0	0	0	0
Slc25a46	NM_026165	35.4287396712	421	28	0
Pnpla8	NM_026164	115.453794987	1333	68	96
Crispld2	NM_030209	0.0	0	0	0
Keg1	NM_029550	0.0	0	0	0
Lcn13	NM_153558	0.0	0	0	0
Lcn14	NM_001099301	0.0	0	0	0
Vcan	NM_001134474|NM_019389|NM_001081249|NM_001134475|NM_172955	0.0	0	0	0
Lcn9	NM_029959	0.0	0	0	0
Gm428	NM_001081644	0.0	0	0	0
Flnc	NM_001081185	0.097411254935	3	0	0
Xlr4a	NM_001081642	9.79980983489	9	0	0
Lrrc20	NM_153542	0.0	0	0	0
Zbtb8b	NM_153541	0.0	0	0	0
Camsap1	NM_001115076	10.0185288054	168	11	0
Gata6	NM_010258	156.154682199	1397	0	0
Spink3	NM_009258	0.0	0	0	0
Serpinb5	NM_009257	0.0	0	0	0
Gast	NM_010257	0.0	0	0	0
Qsox2	NM_153559	5.83337893171	40	0	0
Parvb	NM_133167	0.0	0	0	0
Adarb1	NM_130895|NR_021486|NR_004429|NM_001024837	0.0275662723907	1	0	0
Cd209d	NM_130904	0.0	0	0	0
Arap1	NM_001040111|NM_001040112|NM_027180|NM_198096	5.56681717815	56	0	18
Magel2	NM_013779	0.0	0	0	0
Npas3	NM_013780	0.0	0	0	0
Snapc4	NR_033572|NM_172339	19.2379920424	236	0	28
Spink5	NM_001081180	0.0	0	0	0
Tmem184c	NM_145599	39.9793237045	300	0	48
Tmem161a	NM_145597	0.0	0	0	0
Chmp1a	NM_145606	0.0	0	0	0
9530002B09Rik	NM_023865	0.0	0	0	0
Tnfrsf1a	NM_011609	0.331460440922	2	0	0
Tle1	NM_011599	0.0	0	0	0
Tnfrsf1b	NM_011610	0.146823689658	2	0	0
Mbd6	NM_033072	0.0	0	0	0
4932414N04Rik	NM_183113	0.0	0	0	0
Cdk2ap1	NM_013812	465.514233562	153	48	0
Rexo4	NM_207234	46.547355456	245	0	42
Snora43	NR_028572	0.0	0	0	0
Snora17	NR_028571	0.0	0	0	0
Gap43	NM_008083	0.0	0	0	0
Ptk2	NM_007982|NM_001130409	0.0	0	0	0
Stt3a	NM_008408	33.5695871195	254	0	78
Pnmt	NM_008890	0.0	0	0	0
Ppp1r14b	NM_008889	27.0741699668	24	0	0
Surf2	NM_013678	456.786559138	1181	113	162
Prpf39	NM_177806	0.570069690038	6	52	29
Clec18a	NM_181549	0.0	0	0	0
Eras	NM_181548	0.0	0	0	0
Syt14	NM_181546	0.0	0	0	0
Pkd1l3	NM_181544|NM_001039700	0.0	0	0	0
Golga4	NM_018748	0.0	0	0	0
2310057N15Rik	NM_027170	0.0	0	0	0
Tmem8c	NM_025376|NM_001159602	0.0	0	0	0
Cyp21a1	NM_009995	0.0	0	0	0
Fank1	NM_025850	0.0	0	0	0
3110001D03Rik	NM_025849	85.5771636305	173	10	1
Sdhd	NM_025848	6.94841683062	25	0	0
Rras2	NM_025846	86.8930830723	554	0	0
Chordc1	NM_025844	97.1023132624	600	20	7
Ndufb7	NM_025843	87.7794932219	131	0	0
Mlana	NM_029993	0.0	0	0	0
Pccb	NM_025835	18.1614206999	117	0	26
Proz	NM_025834	0.0	0	0	0
Baiap2l1	NM_025833	0.0	0	0	0
1300014I06Rik	NM_025831	0.0	0	0	0
Wwp2	NM_025830	0.166852896563	2	0	0
Eif4e3	NM_025829	0.0	0	0	0
F730016J06Rik	NR_015557	0.0	0	0	0
Med14	NM_001048208|NM_012005	8.17261829758	157	31	0
Mrps2	NM_001166031|NM_080452	233.766772058	1313	7	51
Ctps	NM_016748	116.368673182	818	3	105
Atp2a3	NM_016745|NM_001163337|NM_001163336	0.0	0	0	0
Slc6a4	NM_010484	0.0	0	0	0
Htr5b	NM_010483	0.0	0	0	0
Kdm6a	NM_009483	7.53578825145	111	7	0
Col12a1	NM_007730	0.0612657389302	2	0	0
Rp1	NM_001195662|NM_011283	0.0	0	0	0
Arhgap32	NM_001195632|NM_177379	0.25932118863	7	0	0
Mir3088	NR_037271	0.0	0	0	0
Tmem48	NM_028355	79.3740636126	573	15	73
Rabgef1	NM_001199059|NM_019983	16.2716628187	118	0	30
1700101E01Rik	NM_001166705|NM_001085514	0.0	0	0	0
4930544G11Rik	NM_001161773	0.0	0	0	0
Hoxa10	NM_001122950|NM_008263	0.0	0	0	0
Srrm2	NM_175229	38.5706613308	886	15	0
4930578C19Rik	NM_175228	0.0	0	0	0
2700050L05Rik	NM_178115	0.334534118672	5	0	0
6530402F18Rik	NR_029460	0.0	0	0	0
Pla2g2c	NM_008868	0.0	0	0	0
Rcvrn	NM_009038	0.0	0	0	0
